EnhID,Enh.chr,Enh.start,Enh.end,Int.start,Int_end,gene symbol,Interaction,Pvalue,
770,1,3845000,3850000,3790000,3795000,CATG00000116252.1,1,0.019626,
770,1,3845000,3850000,3795000,3800000,AL691523.1,1,0.012902,
770,1,3845000,3850000,3805000,3810000,C1orf174,1,0.005408,
770,1,3845000,3850000,3805000,3810000,CATG00000116382.1,1,0.005408,
770,1,3845000,3850000,3815000,3820000,RP13-15E13.1,1,0.000988,
800,1,3995000,4000000,3825000,3830000,,24,15.147295,
800,1,3995000,4000000,3830000,3835000,,23,14.195381,
800,1,3995000,4000000,3835000,3840000,CATG00000044391.1,35,25.27898,
800,1,3995000,4000000,3840000,3845000,,47,35.876673,
801,1,4000000,4005000,3825000,3830000,,28,18.761008,
801,1,4000000,4005000,3830000,3835000,,23,14.170083,
801,1,4000000,4005000,3835000,3840000,CATG00000044391.1,31,21.429686,
801,1,4000000,4005000,3840000,3845000,,43,31.951781,
802,1,4005000,4010000,3830000,3835000,,21,12.681101,
802,1,4005000,4010000,3835000,3840000,CATG00000044391.1,23,14.402746,
802,1,4005000,4010000,3840000,3845000,,34,23.819546,
820,1,4095000,4100000,4010000,4015000,RP13-614K11.2,1,0.022786,
827,1,4130000,4135000,4035000,4040000,CATG00000116875.1,1,0.032407,
839,1,4190000,4195000,121485000,121490000,CATG00000015649.1,22,14.177788,
839,1,4190000,4195000,121485000,121490000,CATG00000073777.1,22,14.177788,
845,1,4220000,4225000,121485000,121490000,CATG00000015649.1,20,12.677864,
845,1,4220000,4225000,121485000,121490000,CATG00000073777.1,20,12.677864,
864,1,4315000,4320000,121485000,121490000,CATG00000015649.1,20,12.261592,
864,1,4315000,4320000,121485000,121490000,CATG00000073777.1,20,12.261592,
865,1,4320000,4325000,121485000,121490000,CATG00000015649.1,20,12.24887,
865,1,4320000,4325000,121485000,121490000,CATG00000073777.1,20,12.24887,
877,1,4380000,4385000,121485000,121490000,CATG00000015649.1,25,16.924658,
877,1,4380000,4385000,121485000,121490000,CATG00000073777.1,25,16.924658,
878,1,4385000,4390000,121485000,121490000,CATG00000015649.1,22,14.235328,
878,1,4385000,4390000,121485000,121490000,CATG00000073777.1,22,14.235328,
882,1,4405000,4410000,121485000,121490000,CATG00000015649.1,22,14.141054,
882,1,4405000,4410000,121485000,121490000,CATG00000073777.1,22,14.141054,
887,1,4430000,4435000,121485000,121490000,CATG00000015649.1,26,17.599857,
887,1,4430000,4435000,121485000,121490000,CATG00000073777.1,26,17.599857,
900,1,4495000,4500000,121485000,121490000,CATG00000015649.1,20,12.27406,
900,1,4495000,4500000,121485000,121490000,CATG00000073777.1,20,12.27406,
903,1,4510000,4515000,121485000,121490000,CATG00000015649.1,20,12.223178,
903,1,4510000,4515000,121485000,121490000,CATG00000073777.1,20,12.223178,
908,1,4535000,4540000,4630000,4635000,RP1-37J18.2,1,0.034957,
909,1,4540000,4545000,121485000,121490000,CATG00000015649.1,20,12.346044,
909,1,4540000,4545000,121485000,121490000,CATG00000073777.1,20,12.346044,
917,1,4580000,4585000,121485000,121490000,CATG00000015649.1,21,13.125559,
917,1,4580000,4585000,121485000,121490000,CATG00000073777.1,21,13.125559,
919,1,4590000,4595000,121485000,121490000,CATG00000015649.1,22,14.129272,
919,1,4590000,4595000,121485000,121490000,CATG00000073777.1,22,14.129272,
927,1,4630000,4635000,121485000,121490000,CATG00000015649.1,20,12.360975,
927,1,4630000,4635000,121485000,121490000,CATG00000073777.1,20,12.360975,
927,1,4630000,4635000,4535000,4540000,,1,0.034957,
931,1,4650000,4655000,121485000,121490000,CATG00000015649.1,23,15.089371,
931,1,4650000,4655000,121485000,121490000,CATG00000073777.1,23,15.089371,
945,1,4720000,4725000,121485000,121490000,CATG00000015649.1,21,13.155293,
945,1,4720000,4725000,121485000,121490000,CATG00000073777.1,21,13.155293,
955,1,4770000,4775000,121485000,121490000,CATG00000015649.1,23,15.207193,
955,1,4770000,4775000,121485000,121490000,CATG00000073777.1,23,15.207193,
958,1,4785000,4790000,121485000,121490000,CATG00000015649.1,21,13.29628,
958,1,4785000,4790000,121485000,121490000,CATG00000073777.1,21,13.29628,
959,1,4790000,4795000,121485000,121490000,CATG00000015649.1,25,16.815933,
959,1,4790000,4795000,121485000,121490000,CATG00000073777.1,25,16.815933,
960,1,4795000,4800000,121485000,121490000,CATG00000015649.1,23,15.202236,
960,1,4795000,4800000,121485000,121490000,CATG00000073777.1,23,15.202236,
970,1,4845000,4850000,121485000,121490000,CATG00000015649.1,30,21.682674,
970,1,4845000,4850000,121485000,121490000,CATG00000073777.1,30,21.682674,
973,1,4860000,4865000,121485000,121490000,CATG00000015649.1,20,12.086935,
973,1,4860000,4865000,121485000,121490000,CATG00000073777.1,20,12.086935,
989,1,4940000,4945000,121485000,121490000,CATG00000015649.1,26,17.800498,
989,1,4940000,4945000,121485000,121490000,CATG00000073777.1,26,17.800498,
994,1,4965000,4970000,121485000,121490000,CATG00000015649.1,21,13.341728,
994,1,4965000,4970000,121485000,121490000,CATG00000073777.1,21,13.341728,
996,1,4975000,4980000,121485000,121490000,CATG00000015649.1,28,19.909861,
996,1,4975000,4980000,121485000,121490000,CATG00000073777.1,28,19.909861,
1010,1,5045000,5050000,121485000,121490000,CATG00000015649.1,20,12.377603,
1010,1,5045000,5050000,121485000,121490000,CATG00000073777.1,20,12.377603,
1017,1,5080000,5085000,121485000,121490000,CATG00000015649.1,22,14.585606,
1017,1,5080000,5085000,121485000,121490000,CATG00000073777.1,22,14.585606,
1021,1,5100000,5105000,121485000,121490000,CATG00000015649.1,22,14.114332,
1021,1,5100000,5105000,121485000,121490000,CATG00000073777.1,22,14.114332,
1023,1,5110000,5115000,121485000,121490000,CATG00000015649.1,20,12.468192,
1023,1,5110000,5115000,121485000,121490000,CATG00000073777.1,20,12.468192,
1024,1,5115000,5120000,121485000,121490000,CATG00000015649.1,22,14.402382,
1024,1,5115000,5120000,121485000,121490000,CATG00000073777.1,22,14.402382,
1040,1,5195000,5200000,121485000,121490000,CATG00000015649.1,20,12.384569,
1040,1,5195000,5200000,121485000,121490000,CATG00000073777.1,20,12.384569,
1042,1,5205000,5210000,121485000,121490000,CATG00000015649.1,27,18.580596,
1042,1,5205000,5210000,121485000,121490000,CATG00000073777.1,27,18.580596,
1044,1,5215000,5220000,121485000,121490000,CATG00000015649.1,23,15.233328,
1044,1,5215000,5220000,121485000,121490000,CATG00000073777.1,23,15.233328,
1045,1,5220000,5225000,121485000,121490000,CATG00000015649.1,20,12.618731,
1045,1,5220000,5225000,121485000,121490000,CATG00000073777.1,20,12.618731,
1056,1,5275000,5280000,121485000,121490000,CATG00000015649.1,21,13.460404,
1056,1,5275000,5280000,121485000,121490000,CATG00000073777.1,21,13.460404,
1069,1,5340000,5345000,121485000,121490000,CATG00000015649.1,23,15.156243,
1069,1,5340000,5345000,121485000,121490000,CATG00000073777.1,23,15.156243,
1070,1,5345000,5350000,121485000,121490000,CATG00000015649.1,20,12.446962,
1070,1,5345000,5350000,121485000,121490000,CATG00000073777.1,20,12.446962,
1071,1,5350000,5355000,121485000,121490000,CATG00000015649.1,28,19.66048,
1071,1,5350000,5355000,121485000,121490000,CATG00000073777.1,28,19.66048,
1073,1,5360000,5365000,121485000,121490000,CATG00000015649.1,21,13.175231,
1073,1,5360000,5365000,121485000,121490000,CATG00000073777.1,21,13.175231,
1075,1,5370000,5375000,121485000,121490000,CATG00000015649.1,20,12.390098,
1075,1,5370000,5375000,121485000,121490000,CATG00000073777.1,20,12.390098,
1079,1,5390000,5395000,121485000,121490000,CATG00000015649.1,22,14.641296,
1079,1,5390000,5395000,121485000,121490000,CATG00000073777.1,22,14.641296,
1087,1,5430000,5435000,121485000,121490000,CATG00000015649.1,21,13.167937,
1087,1,5430000,5435000,121485000,121490000,CATG00000073777.1,21,13.167937,
1092,1,5455000,5460000,121485000,121490000,CATG00000015649.1,20,12.21244,
1092,1,5455000,5460000,121485000,121490000,CATG00000073777.1,20,12.21244,
1095,1,5470000,5475000,121485000,121490000,CATG00000015649.1,25,16.690756,
1095,1,5470000,5475000,121485000,121490000,CATG00000073777.1,25,16.690756,
1097,1,5480000,5485000,121485000,121490000,CATG00000015649.1,22,13.903448,
1097,1,5480000,5485000,121485000,121490000,CATG00000073777.1,22,13.903448,
1109,1,5540000,5545000,121485000,121490000,CATG00000015649.1,25,16.60058,
1109,1,5540000,5545000,121485000,121490000,CATG00000073777.1,25,16.60058,
1123,1,5610000,5615000,121485000,121490000,CATG00000015649.1,21,13.30523,
1123,1,5610000,5615000,121485000,121490000,CATG00000073777.1,21,13.30523,
1139,1,5690000,5695000,5620000,5625000,MIR4417,1,0.014765,
1141,1,5700000,5705000,121485000,121490000,CATG00000015649.1,22,14.229573,
1141,1,5700000,5705000,121485000,121490000,CATG00000073777.1,22,14.229573,
1147,1,5730000,5735000,121485000,121490000,CATG00000015649.1,28,18.53289,
1147,1,5730000,5735000,121485000,121490000,CATG00000073777.1,28,18.53289,
1148,1,5735000,5740000,121485000,121490000,CATG00000015649.1,25,16.352905,
1148,1,5735000,5740000,121485000,121490000,CATG00000073777.1,25,16.352905,
1195,1,5970000,5975000,6060000,6065000,CATG00000001608.1,1,0.028833,
1215,1,6070000,6075000,6155000,6160000,CHD5,1,0.026107,
1245,1,6220000,6225000,6325000,6330000,CATG00000002831.1,1,0.039481,
1264,1,6315000,6320000,6410000,6415000,CATG00000045030.1,31,13.884393,
1269,1,6340000,6345000,6235000,6240000,CATG00000002314.1,1,0.039083,
1269,1,6340000,6345000,6235000,6240000,RPL22,1,0.039083,
1276,1,6375000,6380000,6450000,6455000,RP1-202O8.3,1,0.01547,
1283,1,6410000,6415000,6315000,6320000,CATG00000002697.1,31,13.884393,
1292,1,6455000,6460000,6525000,6530000,PLEKHG5,1,0.012908,
1304,1,6515000,6520000,6595000,6600000,RNU6-731P,1,0.022011,
1308,1,6535000,6540000,6635000,6640000,KLHL21,1,0.03655,
1308,1,6535000,6540000,6635000,6640000,ZBTB48,1,0.03655,
1320,1,6595000,6600000,6515000,6520000,TNFRSF25,1,0.022011,
1352,1,6755000,6760000,6810000,6815000,snoU13,1,0.005347,
1355,1,6770000,6775000,6685000,6690000,DNAJC11,1,0.027634,
1355,1,6770000,6775000,6685000,6690000,THAP3,1,0.027634,
1357,1,6780000,6785000,6940000,6945000,,22,13.072359,
1357,1,6780000,6785000,7275000,7280000,RNU1-8P,14,12.43365,
1389,1,6940000,6945000,6780000,6785000,RP11-242F24.1,22,13.072359,
1456,1,7275000,7280000,6780000,6785000,RP11-242F24.1,14,12.43365,
1532,1,7655000,7660000,7755000,7760000,RP11-338N10.1,1,0.036738,
1532,1,7655000,7660000,7755000,7760000,RP11-338N10.2,1,0.036738,
1533,1,7660000,7665000,7750000,7755000,CATG00000045390.1,1,0.031645,
1533,1,7660000,7665000,7750000,7755000,RP11-338N10.1,1,0.031645,
1543,1,7710000,7715000,7625000,7630000,CATG00000004846.1,1,0.021872,
1554,1,7765000,7770000,7860000,7865000,RP3-467L1.4,1,0.033285,
1555,1,7770000,7775000,7860000,7865000,RP3-467L1.4,1,0.028977,
1559,1,7790000,7795000,7860000,7865000,RP3-467L1.4,1,0.013901,
1560,1,7795000,7800000,7860000,7865000,RP3-467L1.4,1,0.009873,
1586,1,7925000,7930000,8015000,8020000,PARK7,1,0.032146,
1587,1,7930000,7935000,7840000,7845000,CATG00000045457.1,1,0.026069,
1587,1,7930000,7935000,7840000,7845000,PER3,1,0.026069,
1589,1,7940000,7945000,8010000,8015000,CATG00000045522.1,1,0.014524,
1589,1,7940000,7945000,8010000,8015000,PARK7,1,0.014524,
1593,1,7960000,7965000,8060000,8065000,ERRFI1,1,0.03959,
1594,1,7965000,7970000,8060000,8065000,ERRFI1,1,0.035635,
1595,1,7970000,7975000,8055000,8060000,ERRFI1,1,0.031581,
1597,1,7980000,7985000,8060000,8065000,ERRFI1,1,0.021274,
1598,1,7985000,7990000,8060000,8065000,ERRFI1,1,0.015565,
1606,1,8025000,8030000,8385000,8390000,Y_RNA,16,13.239023,
1606,1,8025000,8030000,8410000,8415000,CATG00000007455.1,17,14.639948,
1606,1,8025000,8030000,8410000,8415000,RERE,17,14.639948,
1607,1,8030000,8035000,8375000,8380000,SLC45A1,18,15.451988,
1608,1,8035000,8040000,8375000,8380000,SLC45A1,20,17.534013,
1608,1,8035000,8040000,8380000,8385000,CATG00000045773.1,18,15.669891,
1608,1,8035000,8040000,8410000,8415000,CATG00000007455.1,24,22.871284,
1608,1,8035000,8040000,8410000,8415000,RERE,24,22.871284,
1609,1,8040000,8045000,8365000,8370000,,18,14.953734,
1609,1,8040000,8045000,8375000,8380000,SLC45A1,24,21.948527,
1609,1,8040000,8045000,8380000,8385000,CATG00000045773.1,17,14.239952,
1609,1,8040000,8045000,8405000,8410000,,17,14.191202,
1609,1,8040000,8045000,8410000,8415000,CATG00000007455.1,18,15.342298,
1609,1,8040000,8045000,8410000,8415000,RERE,18,15.342298,
1610,1,8045000,8050000,8375000,8380000,SLC45A1,17,13.754598,
1610,1,8045000,8050000,8380000,8385000,CATG00000045773.1,21,18.853772,
1612,1,8055000,8060000,8375000,8380000,SLC45A1,20,17.640284,
1612,1,8055000,8060000,7970000,7975000,TNFRSF9,1,0.031581,
1613,1,8060000,8065000,8370000,8375000,,17,13.142775,
1613,1,8060000,8065000,8375000,8380000,SLC45A1,18,14.459054,
1613,1,8060000,8065000,8405000,8410000,,16,12.681869,
1613,1,8060000,8065000,7960000,7965000,,1,0.03959,
1613,1,8060000,8065000,7965000,7970000,,1,0.035635,
1613,1,8060000,8065000,7980000,7985000,,1,0.021274,
1613,1,8060000,8065000,7985000,7990000,,1,0.015565,
1613,1,8060000,8065000,8145000,8150000,,1,0.024513,
1614,1,8065000,8070000,8375000,8380000,SLC45A1,20,16.856164,
1614,1,8065000,8070000,8410000,8415000,CATG00000007455.1,16,12.837678,
1614,1,8065000,8070000,8410000,8415000,RERE,16,12.837678,
1614,1,8065000,8070000,7975000,7980000,TNFRSF9,1,0.030271,
1616,1,8075000,8080000,8375000,8380000,SLC45A1,18,14.056572,
1617,1,8080000,8085000,8375000,8380000,SLC45A1,21,17.367243,
1618,1,8085000,8090000,8370000,8375000,,20,15.767837,
1618,1,8085000,8090000,8375000,8380000,SLC45A1,17,12.822378,
1618,1,8085000,8090000,8410000,8415000,CATG00000007455.1,19,15.515321,
1618,1,8085000,8090000,8410000,8415000,RERE,19,15.515321,
1619,1,8090000,8095000,8375000,8380000,SLC45A1,18,14.004808,
1619,1,8090000,8095000,8385000,8390000,Y_RNA,17,13.083934,
1620,1,8095000,8100000,8385000,8390000,Y_RNA,17,12.897903,
1630,1,8145000,8150000,8060000,8065000,ERRFI1,1,0.024513,
1674,1,8365000,8370000,8040000,8045000,Y_RNA,18,14.953734,
1675,1,8370000,8375000,8060000,8065000,ERRFI1,17,13.142775,
1675,1,8370000,8375000,8085000,8090000,RP11-431K24.1,20,15.767837,
1676,1,8375000,8380000,8030000,8035000,,18,15.451988,
1676,1,8375000,8380000,8035000,8040000,,20,17.534013,
1676,1,8375000,8380000,8040000,8045000,Y_RNA,24,21.948527,
1676,1,8375000,8380000,8045000,8050000,,17,13.754598,
1676,1,8375000,8380000,8055000,8060000,ERRFI1,20,17.640284,
1676,1,8375000,8380000,8060000,8065000,ERRFI1,18,14.459054,
1676,1,8375000,8380000,8065000,8070000,,20,16.856164,
1676,1,8375000,8380000,8075000,8080000,,18,14.056572,
1676,1,8375000,8380000,8080000,8085000,,21,17.367243,
1676,1,8375000,8380000,8085000,8090000,RP11-431K24.1,17,12.822378,
1676,1,8375000,8380000,8090000,8095000,,18,14.004808,
1677,1,8380000,8385000,8035000,8040000,,18,15.669891,
1677,1,8380000,8385000,8040000,8045000,Y_RNA,17,14.239952,
1677,1,8380000,8385000,8045000,8050000,,21,18.853772,
1682,1,8405000,8410000,8040000,8045000,Y_RNA,17,14.191202,
1682,1,8405000,8410000,8060000,8065000,ERRFI1,16,12.681869,
1683,1,8410000,8415000,8025000,8030000,,17,14.639948,
1683,1,8410000,8415000,8035000,8040000,,24,22.871284,
1683,1,8410000,8415000,8040000,8045000,Y_RNA,18,15.342298,
1683,1,8410000,8415000,8065000,8070000,,16,12.837678,
1683,1,8410000,8415000,8085000,8090000,RP11-431K24.1,19,15.515321,
1687,1,8430000,8435000,8480000,8485000,RP5-1115A15.1,52,15.56103,
1687,1,8430000,8435000,8330000,8335000,RN7SL729P,1,0.037234,
1767,1,8830000,8835000,8915000,8920000,ENO1,1,0.0252,
1775,1,8870000,8875000,8965000,8970000,RP3-477M7.6,1,0.03462,
1797,1,8980000,8985000,9160000,9165000,GPR157,25,16.541384,
1800,1,8995000,9000000,8920000,8925000,CATG00000008775.1,1,0.015527,
1802,1,9005000,9010000,8915000,8920000,ENO1,1,0.02684,
1833,1,9160000,9165000,8980000,8985000,CA6,25,16.541384,
1861,1,9300000,9305000,9510000,9515000,CATG00000046193.1,20,12.9842,
1866,1,9325000,9330000,9555000,9560000,RP13-392I16.1,20,14.075794,
1868,1,9335000,9340000,9510000,9515000,CATG00000046193.1,28,18.998445,
1868,1,9335000,9340000,9515000,9520000,,21,13.015638,
1870,1,9345000,9350000,9510000,9515000,CATG00000046193.1,29,19.384502,
1871,1,9350000,9355000,9505000,9510000,,30,19.70141,
1871,1,9350000,9355000,9510000,9515000,CATG00000046193.1,29,19.001554,
1871,1,9350000,9355000,9515000,9520000,,27,17.713801,
1871,1,9350000,9355000,9545000,9550000,,19,12.07425,
1871,1,9350000,9355000,9550000,9555000,,20,13.295481,
1902,1,9505000,9510000,9350000,9355000,CATG00000046148.1,30,19.70141,
1902,1,9505000,9510000,9350000,9355000,SPSB1,30,19.70141,
1903,1,9510000,9515000,9300000,9305000,,20,12.9842,
1903,1,9510000,9515000,9335000,9340000,Z98044.1,28,18.998445,
1903,1,9510000,9515000,9345000,9350000,,29,19.384502,
1903,1,9510000,9515000,9350000,9355000,CATG00000046148.1,29,19.001554,
1903,1,9510000,9515000,9350000,9355000,SPSB1,29,19.001554,
1904,1,9515000,9520000,9335000,9340000,Z98044.1,21,13.015638,
1904,1,9515000,9520000,9350000,9355000,CATG00000046148.1,27,17.713801,
1904,1,9515000,9520000,9350000,9355000,SPSB1,27,17.713801,
1910,1,9545000,9550000,9350000,9355000,CATG00000046148.1,19,12.07425,
1910,1,9545000,9550000,9350000,9355000,SPSB1,19,12.07425,
1911,1,9550000,9555000,9350000,9355000,CATG00000046148.1,20,13.295481,
1911,1,9550000,9555000,9350000,9355000,SPSB1,20,13.295481,
1912,1,9555000,9560000,9325000,9330000,,20,14.075794,
1912,1,9555000,9560000,9630000,9635000,,33,12.67231,
1912,1,9555000,9560000,9635000,9640000,RP13-15M17.1,32,12.657887,
1918,1,9585000,9590000,9685000,9690000,CATG00000046222.1,1,0.038552,
1918,1,9585000,9590000,9685000,9690000,PIK3CD,1,0.038552,
1923,1,9610000,9615000,9710000,9715000,C1orf200,1,0.038713,
1924,1,9615000,9620000,9685000,9690000,CATG00000046222.1,1,0.012473,
1924,1,9615000,9620000,9685000,9690000,PIK3CD,1,0.012473,
1926,1,9625000,9630000,9685000,9690000,CATG00000046222.1,1,0.007407,
1926,1,9625000,9630000,9685000,9690000,PIK3CD,1,0.007407,
1927,1,9630000,9635000,9555000,9560000,RP13-392I16.1,33,12.67231,
1927,1,9630000,9635000,9730000,9735000,RP11-558F24.4,1,0.03662,
1928,1,9635000,9640000,9555000,9560000,RP13-392I16.1,32,12.657887,
1937,1,9680000,9685000,9595000,9600000,SLC25A33,1,0.028492,
1938,1,9685000,9690000,10485000,10490000,APITD1,12,12.090827,
1938,1,9685000,9690000,10485000,10490000,APITD1-CORT,12,12.090827,
1938,1,9685000,9690000,10485000,10490000,RP4-736L20.3,12,12.090827,
1938,1,9685000,9690000,9585000,9590000,,1,0.038552,
1938,1,9685000,9690000,9615000,9620000,,1,0.012473,
1938,1,9685000,9690000,9625000,9630000,,1,0.007407,
2063,1,10310000,10315000,10270000,10275000,CATG00000046393.1,53,12.725929,
2063,1,10310000,10315000,10270000,10275000,KIF1B,53,12.725929,
2067,1,10330000,10335000,10270000,10275000,CATG00000046393.1,39,13.194396,
2067,1,10330000,10335000,10270000,10275000,KIF1B,39,13.194396,
2068,1,10335000,10340000,10270000,10275000,CATG00000046393.1,43,16.484192,
2068,1,10335000,10340000,10270000,10275000,KIF1B,43,16.484192,
2069,1,10340000,10345000,10270000,10275000,CATG00000046393.1,36,13.470515,
2069,1,10340000,10345000,10270000,10275000,KIF1B,36,13.470515,
2070,1,10345000,10350000,10275000,10280000,CATG00000014056.1,42,17.008579,
2071,1,10350000,10355000,10270000,10275000,CATG00000046393.1,31,12.660908,
2071,1,10350000,10355000,10270000,10275000,KIF1B,31,12.660908,
2098,1,10485000,10490000,9685000,9690000,CATG00000046222.1,12,12.090827,
2098,1,10485000,10490000,9685000,9690000,PIK3CD,12,12.090827,
2105,1,10520000,10525000,10430000,10435000,CATG00000046418.1,1,0.03176,
2111,1,10550000,10555000,10960000,10965000,CATG00000015125.1,15,12.397773,
2114,1,10565000,10570000,10960000,10965000,CATG00000015125.1,18,15.862895,
2115,1,10570000,10575000,11005000,11010000,C1orf127,16,13.84374,
2116,1,10575000,10580000,10720000,10725000,CATG00000014616.1,25,14.085786,
2116,1,10575000,10580000,10965000,10970000,CATG00000046685.1,15,12.219577,
2121,1,10600000,10605000,10505000,10510000,CORT,1,0.034968,
2126,1,10625000,10630000,10530000,10535000,PEX14,1,0.033813,
2190,1,10945000,10950000,11025000,11030000,CATG00000046691.1,1,0.0176,
2208,1,11035000,11040000,11125000,11130000,EXOSC10,1,0.028125,
2208,1,11035000,11040000,11125000,11130000,RP4-635E18.7,1,0.028125,
2239,1,11190000,11195000,11105000,11110000,SRM,1,0.023295,
2247,1,11230000,11235000,11330000,11335000,UBE2V2P3,1,0.036922,
2247,1,11230000,11235000,11330000,11335000,UBIAD1,1,0.036922,
2254,1,11265000,11270000,11335000,11340000,UBE2V2P3,1,0.010913,
2260,1,11295000,11300000,11695000,11700000,FBXO2,16,13.519717,
2267,1,11330000,11335000,11230000,11235000,snoU13,1,0.036922,
